Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Warm Male,0.002285183,0.001344783,1.003433656,0.999474251,1.007409,0.000147607,0.000294997,1.001299783,0.996218004,1.006407,0.000333783,0.000131282,1.006362035,1.001453982,1.011294,0.001781121,0.001564162,1.002139631,0.998459624,1.005833
Cold All,0.000280055,0.001460516,1.00042017,0.996133658,1.004725,0.000275021,0.000208284,1.002423116,0.998828386,1.006031,-0.000753693,0.000235172,0.985781873,0.977186296,0.994453,0.001736539,0.001084479,1.00208602,0.999533261,1.004645
Cold Female,-0.000491277,0.001727887,0.999263357,0.994199982,1.004353,0.000194364,0.000246666,1.001711862,0.99745913,1.005983,-0.000870148,0.00027823,0.98360311,0.973464334,0.993847,0.00141482,0.001288242,1.001699226,0.998668726,1.004739
Cold Male,0.00122031,0.001723232,1.001832141,0.996769393,1.006921,0.000372815,0.000245494,1.003286156,0.999046946,1.007543,-0.000611198,0.000277753,0.988454402,0.978283001,0.998732,0.002124268,0.001273688,1.002552373,0.999553507,1.005560
Age 0-10 All,0.009614865,0.003540719,1.014526801,1.004020645,1.025143,0.001793791,0.000602754,1.015910608,1.005403603,1.026527,0.000355114,0.000416531,1.006769983,0.991273855,1.022508,0.01314736,0.003178829,1.015901943,1.008334769,1.023526
Age 0-10 Female,0.010900762,0.004728517,1.016485555,1.002452305,1.030715,0.002061731,0.000802906,1.018308822,1.004303943,1.032509,0.000365261,0.00055848,1.006964089,0.986237727,1.028126,0.01391295,0.00424922,1.016835689,1.006723879,1.027049
Age 0-10 Male,0.008554881,0.004436982,1.012915009,0.999787617,1.026215,0.001570221,0.000757067,1.013913854,1.000760337,1.027240,0.000347661,0.000519882,1.006627414,0.987326139,1.026306,0.0125149,0.003984518,1.015131215,1.005662264,1.024689
Age 11-60 All,-0.000255051,0.001421875,0.999617496,0.995447505,1.003805,6.68995E-06,0.00024757,1.000058873,0.995797632,1.004338,-7.49368E-05,0.000163132,0.998577214,0.992529204,1.004662,0.00115148,0.001304561,1.001382731,0.99831487,1.004460
Age 11-60 Female,4.61039E-06,0.001729231,1.000006916,0.994935843,1.005104,8.66766E-05,0.000301428,1.000763045,0.995573559,1.005980,-9.58176E-05,0.000198298,0.998181121,0.990837092,1.005580,0.00147852,0.001592761,1.001775799,0.998029993,1.005536
Age 11-60 Male,-0.000608694,0.001817112,0.999087376,0.993764173,1.004439,-0.000101141,0.000315896,0.999110354,0.993681434,1.004569,-4.69549E-05,0.000208623,0.999108254,0.991376136,1.006901,0.000717309,0.001658647,1.000861142,0.996964251,1.004773
Age 60+All,0.002707638,0.001815025,1.004069716,0.998726096,1.009442,0.000414653,0.000316734,1.003655608,0.998187558,1.009154,0.000217601,0.000207625,1.00414297,0.996408924,1.011937,0.001008208,0.001668912,1.001210582,0.997288252,1.005148
Age 60+ Female,0.001954163,0.00224869,1.002935545,0.996326858,1.009588,0.000354772,0.000392696,1.003126875,0.99635543,1.009944,9.7075E-05,0.000257437,1.001846127,0.992287371,1.011497,0.00094323,0.002067601,1.001132517,0.996275831,1.006013
Age 60+ Male,0.003566037,0.002400373,1.005363387,0.998293417,1.012483,0.000482045,0.000418524,1.00425101,0.997027732,1.011527,0.000355013,0.00027428,1.006768055,0.996537073,1.017104,0.001084442,0.002206769,1.001302177,0.996118562,1.006513
All: LAG 4,0.001157301,0.001259481,1.001737459,0.99803501,1.005454,0.000196159,0.000219825,1.00172769,0.997936798,1.005533,7.29359E-05,0.000144,1.001386743,0.996031116,1.006771,0.000621382,0.001144065,1.000745936,0.998056708,1.003442
Female,0.001113832,0.001492315,1.001672144,0.997287029,1.006077,0.000213454,0.000260703,1.001880163,0.99738521,1.006395,4.56214E-05,0.000170586,1.000867182,0.99452921,1.007246,0.00030397,0.001359175,1.000364831,0.997171991,1.003568
Male,0.001210062,0.001515518,1.001816741,0.997362953,1.006290,0.000174927,0.000264211,1.001540541,0.996986797,1.006115,0.000106443,0.000173306,1.002024469,0.995578312,1.008512,0.001007674,0.001372091,1.00120994,0.997984085,1.004446
Warm All,0.001393461,0.001086504,1.002092377,0.998896479,1.005299,0.000312273,0.000238087,1.002751777,0.998642398,1.006878,9.3373E-05,0.0001065,1.001775662,0.997810436,1.005757,-0.00117956,0.001261351,0.998585529,0.995627418,1.001552
Warm Female,0.001839261,0.00129345,1.002762701,0.998956693,1.006583,0.000475154,0.000283365,1.004190107,0.999294128,1.009110,9.22896E-05,0.000126844,1.001755041,0.997034231,1.006498,-0.001195934,0.001501583,0.998565908,0.99504547,1.002099
Warm Male,0.000842172,0.001340738,1.001264056,0.997325072,1.005219,0.000110638,0.000293863,1.000974086,0.995913432,1.006060,9.47755E-05,0.00013134,1.001802357,0.996914411,1.006714,-0.00116509,0.001556523,0.998602869,0.994953725,1.002265
Cold All,0.00128812,0.001476287,1.001934048,0.997594793,1.006292,0.000177715,0.000211045,1.001565116,0.99792595,1.005218,6.68257E-05,0.000234812,1.001270495,0.99255316,1.010064,0.001709662,0.001078156,1.0020537,0.999515889,1.004598
Cold Female,0.000482184,0.001744295,1.000723538,0.995604738,1.005869,0.000110764,0.000249568,1.000975196,0.996675713,1.005293,-0.000102225,0.000277445,0.998059608,0.987800712,1.008425,0.001110392,0.001278427,1.001333359,0.998327011,1.004349
Cold Male,0.002271647,0.001740053,1.003413283,0.998293173,1.008560,0.000259247,0.000248509,1.002283979,0.997997095,1.006589,0.000272501,0.000276729,1.005190942,0.994885263,1.015603,0.002439443,0.001265578,1.00293162,0.999950693,1.005921
Age 0-10 All,0.006461897,0.003558906,1.009739973,0.999229958,1.020361,0.001411009,0.00060708,1.012494289,1.001947858,1.023152,2.27332E-06,0.000416803,1.000043194,0.984640619,1.015687,0.007896895,0.003151784,1.009521316,1.002065408,1.017033
Age 0-10 Female,0.009908065,0.004757447,1.014973088,1.000875586,1.029269,0.00192588,0.00081,1.017092174,1.002981307,1.031402,0.000284166,0.000559621,1.005413756,0.984677482,1.026587,0.003309488,0.004234303,1.003979282,0.994030195,1.014028
Age 0-10 Male,0.003618347,0.004455969,1.005442276,0.992356334,1.018701,0.000980847,0.000761469,1.008668812,0.995507757,1.022004,-0.00022423,0.000519819,0.995748691,0.976658297,1.015212,0.011642701,0.003930651,1.014069295,1.004737537,1.023488
Age 11-60 All,0.000555448,0.00142669,1.00083352,0.996644346,1.005040,6.23115E-05,0.000249338,1.000548491,0.996254792,1.004861,6.80221E-05,0.000162956,1.001293255,0.995235337,1.007388,0.000146775,0.001297055,1.000176145,0.997129584,1.003232
Age 11-60 Female,1.722E-05,0.001733247,1.00002583,0.994942914,1.005135,1.24631E-05,0.000303201,1.000109682,0.994893151,1.005354,-9.83871E-06,0.00019783,0.999813082,0.992474336,1.007206,0.000539536,0.001580109,1.000647653,0.99693573,1.004373
Age 11-60 Male,0.001274574,0.001821911,1.00191369,0.996561368,1.007295,0.00012874,0.000318006,1.001133553,0.995657395,1.006640,0.00017224,0.000208294,1.003277926,0.995525729,1.011090,-0.000372734,0.00165023,0.999552819,0.995680732,1.003440
Age 60+All,0.000995904,0.001818961,1.001494972,0.996153527,1.006865,0.000139294,0.000318457,1.001226539,0.995742138,1.006741,9.60835E-05,0.000207164,1.001827254,0.994128096,1.009586,-0.000328496,0.001659524,0.999605883,0.995711825,1.003515
Age 60+ Female,0.00152302,0.002251413,1.002287142,0.995674757,1.008943,0.000248566,0.000394369,1.002189777,0.995395937,1.009030,0.000111285,0.000256669,1.002116658,0.992583723,1.011741,-0.000811333,0.002056159,0.999026874,0.994207158,1.003870
Age 60+ Male,0.00039909,0.002408687,1.000598814,0.993538063,1.007710,1.52916E-05,0.00042145,1.000134575,0.992890791,1.007431,7.95118E-05,0.000274028,1.001511865,0.991343601,1.011784,0.000222777,0.002194964,1.000267368,0.995116739,1.005445
All: LAG 5,0.001154346,0.001264232,1.001733019,0.998016646,1.005463,9.83691E-05,0.00022113,1.000866023,0.99705594,1.004691,0.000178387,0.000144173,1.003395107,0.998022305,1.008797,0.001142787,0.001136587,1.001372285,0.998698939,1.004053
Female,0.001044963,0.001497801,1.001568674,0.997167927,1.005989,9.76719E-05,0.000262238,1.000859882,0.996343131,1.005397,0.000150883,0.000170774,1.002870881,0.996513229,1.009269,0.001300202,0.001349547,1.00156146,0.998387409,1.004746
Male,0.00129075,0.001519833,1.001938001,0.997471019,1.006425,9.97046E-05,0.000265506,1.000877785,0.996304806,1.005472,0.000212202,0.000173376,1.004039973,0.997578257,1.010544,0.000955153,0.001362742,1.00114684,0.997943132,1.004361
Warm All,0.002458577,0.001089614,1.003694674,1.000484518,1.006915,0.000493586,0.000238006,1.004353002,1.000238453,1.008484,0.000196496,0.000106871,1.00374041,0.99975359,1.007743,0.001030002,0.001239519,1.001236767,0.998322063,1.004160
Warm Female,0.002575501,0.001297842,1.003870723,1.000047597,1.007708,0.000541025,0.000283598,1.004772374,0.999869535,1.009699,0.000192766,0.000127278,1.003669267,0.998923318,1.008438,0.001124467,0.001475561,1.001350271,0.997881089,1.004832
Warm Male,0.002310254,0.001341936,1.003471392,0.999520204,1.007438,0.000434326,0.000292954,1.003829381,0.998769963,1.008914,0.000200795,0.000131617,1.003822397,0.998914295,1.008755,0.00091557,0.001526891,1.001099288,0.997510542,1.004701
Cold All,-1.48026E-05,0.001481128,0.999977796,0.995632844,1.004342,-3.59667E-05,0.00021271,0.999683543,0.996022595,1.003358,0.000100512,0.000233582,1.00191156,0.993234145,1.010665,0.001378132,0.001077338,1.001655127,0.999120247,1.004196
Cold Female,-0.000699532,0.00174829,0.998951253,0.993829844,1.004099,-8.6585E-05,0.000251325,0.999238342,0.994916158,1.003579,-7.22293E-05,0.000275949,0.998628585,0.988418887,1.008944,0.00146156,0.001275934,1.001755411,0.998753653,1.004766
Cold Male,0.000826437,0.001746207,1.001240423,0.99611338,1.006394,2.61984E-05,0.000250487,1.000230572,0.995918503,1.004561,0.00031118,0.00027508,1.00592994,0.995677805,1.016288,0.001288163,0.001265259,1.001546991,0.998570929,1.004532
Age 0-10 All,0.002016951,0.003556839,1.003030008,0.992595866,1.013574,0.000643909,0.000607037,1.005682485,0.99520775,1.016267,-0.000252379,0.000416405,0.995216276,0.979902575,1.010769,0.005843575,0.003127522,1.007036934,0.999656417,1.014472
Age 0-10 Female,-0.00153846,0.004759771,0.997694971,0.983830732,1.011755,-0.000235029,0.000810878,0.997933885,0.9840739,1.011989,-0.000134115,0.000559097,0.997455066,0.976901979,1.018441,0.003274945,0.004181323,1.003937666,0.99411286,1.013860
Age 0-10 Male,0.004945765,0.004449684,1.007446234,0.994352583,1.020712,0.00137337,0.000760476,1.012158984,0.998969502,1.025523,-0.000348368,0.000519592,0.993402862,0.974365671,1.012812,0.007968079,0.003917176,1.009607554,1.000348558,1.018952
Age 11-60 All,0.000863937,0.001432112,1.001296746,0.99708974,1.005522,2.70876E-05,0.000250856,1.0002384,0.995919953,1.004576,0.000182966,0.000163174,1.003482394,0.997403111,1.009599,0.001051763,0.001287937,1.001262912,0.998234448,1.004301
Age 11-60 Female,0.001004159,0.001738309,1.001507373,0.996402098,1.006639,2.15192E-05,0.000304772,1.000189387,0.99494548,1.005461,0.000220136,0.000197958,1.004191339,0.99681569,1.011622,0.001541067,0.001569063,1.001850991,0.998160538,1.005555
Age 11-60 Male,0.00068191,0.001829028,1.001023389,0.995654989,1.006421,3.59053E-05,0.000319976,1.000316017,0.994810526,1.005852,0.000133019,0.000208564,1.002530557,0.994774129,1.010347,0.000418076,0.001636856,1.000501817,0.996657406,1.004361
Age 60+All,0.001489982,0.001825438,1.002237472,0.996873084,1.007631,9.31848E-05,0.00032033,1.000820363,0.995306019,1.006365,0.000267745,0.000207222,1.005100113,0.997373659,1.012886,0.000117367,0.001649142,1.00014085,0.996269035,1.004028
Age 60+ Female,0.001662142,0.002259983,1.002496324,0.995857467,1.009179,0.00032365,0.000396822,1.002852182,0.996011708,1.009740,6.84499E-05,0.000256763,1.001301394,0.991772736,1.010922,0.000385053,0.002040031,1.000462171,0.995673298,1.005274
Age 60+ Male,0.001295173,0.002415067,1.001944648,0.99485574,1.009084,-0.00016836,0.000423429,0.998519529,0.991253598,1.005839,0.00049448,0.00027388,1.009439398,0.999196147,1.019788,-0.000189863,0.002183682,0.99977219,0.994650505,1.004920
All: LAG 6,0.001219908,0.001256402,1.001831537,0.998137776,1.005539,0.000191801,0.000219699,1.001689271,0.99790069,1.005492,9.5579E-05,0.000143891,1.001817651,0.996463753,1.007200,0.000521991,0.001124476,1.000626586,0.997983658,1.003277
Female,0.001823153,0.001488941,1.002738472,0.998358592,1.007138,0.000337513,0.00026058,1.002974527,0.998476793,1.007493,8.83922E-05,0.000170447,1.001680863,0.995342873,1.008059,0.001123399,0.00133398,1.001348988,0.998212158,1.004496
Male,0.000478256,0.001509452,1.000717641,0.996286507,1.005168,1.36222E-05,0.000263654,1.000119882,0.995582157,1.004678,0.00010419,0.000172973,1.001981573,0.995548041,1.008457,-0.000210159,0.001349135,0.999747841,0.996580502,1.002925
Warm All,0.000752563,0.001085311,1.001129482,0.997940155,1.004329,0.000140263,0.000236141,1.001235074,0.997165384,1.005321,6.56006E-05,0.000106667,1.001247189,0.997277849,1.005232,0.000697776,0.001221036,1.000837682,0.997967524,1.003716
Warm Female,0.000695656,0.001292534,1.001044029,0.997247231,1.004855,0.00010684,0.000281424,1.000940633,0.996093848,1.005811,7.10943E-05,0.000126961,1.001351705,0.996628461,1.006097,0.001797281,0.001451326,1.002159065,0.998744008,1.005586
Warm Male,0.000816455,0.001335604,1.001225432,0.997301655,1.005165,0.000180643,0.000290347,1.00159092,0.996587595,1.006619,0.000058034,0.000131356,1.001103254,0.996218137,1.006012,-0.000667649,0.001505843,0.999199142,0.995666495,1.002744
Cold All,0.002308097,0.001467104,1.003468146,0.999149222,1.007806,0.000283484,0.000211472,1.002497771,0.99884786,1.006161,0.000232679,0.000232304,1.00443069,0.995778847,1.013158,0.000437337,0.001070227,1.000524942,0.998009613,1.003047
Cold Female,0.003722015,0.001732652,1.005598637,1.000489145,1.010734,0.000544737,0.000249918,1.004805192,1.000483215,1.009146,0.000114596,0.00027464,1.00217969,0.991982049,1.012482,0.000688609,0.001267302,1.000826672,0.997847956,1.003814
Cold Male,0.000589793,0.001727164,1.000885081,0.995815606,1.005980,-3.36221E-05,0.000248687,0.999704169,0.99542527,1.004001,0.000378264,0.000273157,1.007212897,0.997019082,1.017511,0.000142814,0.001255946,1.000171391,0.997221258,1.003130
Age 0-10 All,0.00230964,0.003539563,1.003470468,0.993082184,1.013967,0.000359635,0.000605798,1.0031698,0.992742451,1.013707,0.000168055,0.000414299,1.003198156,0.987839099,1.018796,0.007287623,0.003104517,1.008783498,1.001444366,1.016176
Age 0-10 Female,-0.000515566,0.004748286,0.99922695,0.985374694,1.013274,-0.000257976,0.000810864,0.997732388,0.983875446,1.011784,0.000156118,0.000556286,1.002970651,0.982406743,1.023965,0.00882392,0.004144379,1.010644963,1.000841478,1.020544
Age 0-10 Male,0.004602431,0.004422735,1.006927532,0.993919368,1.020106,0.000866048,0.000758301,1.007650336,0.994556921,1.020916,0.000176643,0.000517323,1.003361857,0.984216996,1.022879,0.006001617,0.003897314,1.007227937,0.998037386,1.016503
Age 11-60 All,8.37829E-05,0.001423828,1.000125682,0.995947852,1.004321,-5.22306E-06,0.000249285,0.999954038,0.995663803,1.004263,2.68699E-05,0.000162936,1.000510658,0.994458203,1.006600,-0.000989454,0.001275795,0.998813359,0.995820742,1.001815
Age 11-60 Female,0.000540443,0.001730009,1.000810992,0.995733564,1.005914,0.000115803,0.000303125,1.001019584,0.995799608,1.006267,1.0757E-05,0.000197828,1.000204403,0.992862844,1.007600,-2.29489E-05,0.001553067,0.999972462,0.996326412,1.003632
Age 11-60 Male,-0.000528602,0.001816303,0.999207411,0.993885934,1.004557,-0.000167132,0.000317654,0.998530323,0.99307444,1.004016,4.88034E-05,0.000208067,1.000927695,0.993202072,1.008713,-0.002276603,0.001623279,0.997271805,0.993471528,1.001087
Age 60+All,0.003047083,0.001808929,1.004581086,0.999252653,1.009938,0.000511263,0.000317233,1.004509252,0.999027963,1.010021,0.000206344,0.000206443,1.003928239,0.996239679,1.011676,0.001617859,0.001622885,1.001943317,0.998126163,1.005775
Age 60+ Female,0.004841111,0.002238766,1.007288096,1.000679926,1.013940,0.00090262,0.00039286,1.007974688,1.001167697,1.014828,0.000232508,0.000255686,1.004427415,0.994908896,1.014037,0.001754905,0.002008894,1.002108105,0.997384394,1.006854
Age 60+ Male,0.000996246,0.002394653,1.001495486,0.994469439,1.008571,6.5851E-05,0.000419563,1.000579657,0.993364981,1.007847,0.000176096,0.000273076,1.003351418,0.99319971,1.013607,0.001460223,0.002147944,1.001753804,0.996705741,1.006827
All: LAG 7,0.000956704,0.001251881,1.001436086,0.997757044,1.005129,-4.43614E-05,0.000218523,0.999609696,0.995849182,1.003384,0.000285217,0.000143783,1.005433829,1.000064642,1.010832,0.000912382,0.001121744,1.001095458,0.998457708,1.003740
Female,0.001298675,0.001484558,1.001949911,0.99758633,1.006333,7.50267E-05,0.000259313,1.000660453,0.996194859,1.005146,0.000241484,0.000170488,1.004598734,0.998240765,1.010997,5.53251E-05,0.001332741,1.000066392,0.996936485,1.003206
Male,0.000539409,0.001503478,1.000809441,0.996395402,1.005243,-0.000189942,0.000262188,0.998329907,0.993825428,1.002855,0.000339066,0.000172762,1.006463046,1.000008586,1.012959,0.001959397,0.001343925,1.002354043,0.999190692,1.005527
Warm All,0.002145961,0.001086078,1.003224128,1.000025873,1.006433,0.000261988,0.000234632,1.002308151,0.998260083,1.006373,0.000254858,0.000107058,1.004854043,1.000855815,1.008868,0.001073834,0.001224389,1.001289431,0.998410103,1.004177
Warm Female,0.001776965,0.001292808,1.002669003,0.998865236,1.006487,0.00029369,0.000279181,1.002587812,0.997771651,1.007427,0.000169573,0.000127455,1.003227085,0.99847663,1.008000,0.001838315,0.001455322,1.002208413,0.998783801,1.005645
Warm Male,0.00259763,0.001336313,1.003904046,0.999967685,1.007856,0.00022325,0.000288748,1.001966529,0.99698881,1.006969,0.000359287,0.000131709,1.006849801,1.001923444,1.011800,0.000132857,0.001508485,1.000159441,0.996617206,1.003714
Cold All,-0.000420814,0.001451128,0.999368978,0.995114437,1.003642,-0.000212576,0.000209983,0.998131084,0.994522606,1.001753,0.000438312,0.000229224,1.008362704,0.999791635,1.017007,0.000965999,0.001063737,1.001159871,0.998658191,1.003668
Cold Female,0.000949087,0.001716436,1.001424644,0.996383863,1.006491,-2.22818E-05,0.00024861,0.99980394,0.995525932,1.004100,0.000521412,0.000271092,1.009956059,0.999811368,1.020204,-0.000836881,0.001261916,0.998996247,0.996035596,1.001966
Cold Male,-0.002080698,0.0017074,0.996883818,0.991892244,1.001901,-0.000443359,0.000246802,0.996106045,0.991874796,1.000355,0.000340495,0.000269908,1.006490371,0.996424452,1.016658,0.003157314,0.001246466,1.003795963,1.000857456,1.006743
Age 0-10 All,-0.000960707,0.003542128,0.998559977,0.988215076,1.009013,-0.000419755,0.000605682,0.99631297,0.985958871,1.006776,0.000233992,0.000413734,1.004455753,0.989098265,1.020052,0.007214264,0.003093774,1.008694698,1.001381514,1.016061
Age 0-10 Female,2.8142E-05,0.004750196,1.000042214,0.986173118,1.014106,-0.000341762,0.000809939,0.996997009,0.983165974,1.011023,0.000409285,0.000556068,1.00780672,0.987151701,1.028894,0.0067028,0.004141568,1.008075795,0.998303832,1.017943
Age 0-10 Male,-0.00173637,0.00442251,0.997398834,0.98451442,1.010452,-0.000474714,0.00075803,0.995831229,0.982895972,1.008937,8.93314E-05,0.000515649,1.001698738,0.982646851,1.021120,0.007631812,0.003870659,1.009200239,1.000054386,1.018430
Age 11-60 All,0.00057143,0.001419898,1.000857512,0.99668814,1.005044,-5.45509E-05,0.000248072,0.999520068,0.995252507,1.003806,0.000200291,0.000163097,1.003812781,0.997734369,1.009928,-0.000488293,0.001273885,0.999414221,0.996424281,1.002413
Age 11-60 Female,-0.000183521,0.001723872,0.999724757,0.994670787,1.004804,-0.000116337,0.000301391,0.998976763,0.993797173,1.004183,7.94054E-05,0.000197976,1.001509841,0.994153228,1.008921,-0.001972188,0.001550955,0.997636173,0.994003579,1.001282
Age 11-60 Male,0.001600932,0.001811586,1.002404284,0.997079608,1.007757,3.02718E-05,0.000316215,1.000266428,0.99482575,1.005737,0.000364484,0.000208162,1.006949231,0.999173574,1.014785,0.00148832,0.001618672,1.00178758,0.997980909,1.005609
Age 60+All,0.002105229,0.001802836,1.003162835,0.997859799,1.008494,6.29198E-05,0.000315727,1.000553847,0.995119988,1.006017,0.000453656,0.000206351,1.008656717,1.000935403,1.016438,0.001922449,0.001621449,1.002309602,0.998494425,1.006139
Age 60+ Female,0.00451238,0.002234077,1.006791529,1.000200404,1.013426,0.000542909,0.000391434,1.004789034,0.998028101,1.011596,0.0005347,0.000255722,1.010211087,1.000636436,1.019877,0.00266879,0.002007764,1.003207682,0.998481441,1.007956
Age 60+ Male,-0.000621046,0.002382609,0.999068864,0.99209497,1.006092,-0.000479726,0.000416937,0.995787307,0.988651965,1.002974,0.000361659,0.000272925,1.006895186,0.996713224,1.017181,0.001077914,0.00214553,1.001294334,0.996254243,1.006360
All: LAG 8,0.000468722,0.001256601,1.00070333,0.997013144,1.004407,-2.83801E-05,0.000220189,0.999750286,0.995960609,1.003554,0.000144589,0.000143188,1.002750972,0.997418197,1.008112,0.000305705,0.001115898,1.000366914,0.997744802,1.002996
Female,0.00153798,0.001487899,1.002309633,0.997934683,1.006704,0.000255433,0.000261053,1.00225034,0.997747712,1.006773,0.000105948,0.000169475,1.002015047,0.995710991,1.008359,0.00098437,0.001324327,1.001181942,0.998068295,1.004305
Male,-0.00084169,0.001511592,0.998738262,0.994309638,1.003187,-0.000374479,0.000264382,0.99671001,0.992175294,1.001265,0.000192455,0.000172387,1.003663333,0.997240746,1.010127,-0.000517258,0.001338747,0.999379484,0.996237654,1.002531
Warm All,0.00344189,0.001095628,1.005176185,1.001943575,1.008419,0.00070249,0.000238298,1.006201057,1.0020739,1.010345,0.000263226,0.000106796,1.005013814,1.001024717,1.009019,0.001384252,0.001224455,1.001662483,0.998781927,1.004551
Warm Female,0.003436902,0.001303841,1.005168665,1.001322935,1.009029,0.000840209,0.000283642,1.00742124,1.002504711,1.012362,0.000192557,0.000127085,1.003665282,0.998926505,1.008427,0.001817349,0.001455827,1.002183199,0.998757486,1.005621
Warm Male,0.003450822,0.001352302,1.005189653,1.001201186,1.009194,0.000533875,0.000293966,1.004709149,0.999627838,1.009816,0.000350616,0.000131766,1.006683935,1.001756275,1.011636,0.00085275,0.001511568,1.001023824,0.997471294,1.004589
Cold All,-0.003118617,0.001444343,0.995332999,0.991115409,0.999569,-0.000419113,0.000210491,0.9963186,0.992707979,0.999942,-0.000233153,0.000226516,0.995579891,0.98721705,1.004014,-0.000276778,0.001054639,0.999667921,0.997191307,1.002151
Cold Female,-0.00051048,0.001704921,0.999234573,0.994238475,1.004256,-1.40614E-05,0.000248724,0.999876267,0.995595994,1.004175,-0.000197813,0.00026717,0.996248607,0.986385667,1.006210,0.000511317,0.001248074,1.000613769,0.997680805,1.003555
Cold Male,-0.006296746,0.001701527,0.990599345,0.985656256,0.995567,-0.000910974,0.000247611,0.992015478,0.987787827,0.996261,-0.000273983,0.000267277,0.994807843,0.984955246,1.004759,-0.001222482,0.001239136,0.998534097,0.995628158,1.001449
Age 0-10 All,0.003152579,0.003553486,1.004740067,0.994297938,1.015292,0.000372127,0.000607645,1.003280081,0.992819955,1.013850,0.000370096,0.000412499,1.007056596,0.991704951,1.022646,0.006764517,0.003074148,1.008150456,1.000887418,1.015466
Age 0-10 Female,0.00530546,0.004763855,1.007989941,0.993970706,1.022207,0.00118516,0.000812052,1.010483984,0.996429524,1.024737,-3.49004E-05,0.000554323,0.999337112,0.978919271,1.020181,0.010687164,0.004107601,1.012907185,1.003168528,1.022740
Age 0-10 Male,0.001423699,0.004437129,1.00213783,0.989149683,1.015297,-0.000292219,0.000760512,0.997431776,0.984433597,1.010602,0.000698556,0.000514021,1.013361041,0.994147605,1.032946,0.003561255,0.003850658,1.00428265,0.99522818,1.013419
Age 11-60 All,0.000554578,0.001424054,1.000832213,0.99665077,1.005031,9.8434E-06,0.000249868,1.000086626,0.995785812,1.004406,0.000124696,0.000162147,1.002372037,0.996337608,1.008443,-7.51296E-05,0.001265523,0.999909849,0.996938032,1.002891
Age 11-60 Female,0.000468326,0.001727072,1.000702736,0.995634454,1.005797,7.07289E-05,0.00030344,1.000622608,0.99539929,1.005873,3.94182E-05,0.000196541,1.000749226,0.993451291,1.008101,-0.000372037,0.001541484,0.999553656,0.995936265,1.003184
Age 11-60 Male,0.000680923,0.00182203,1.001021907,0.995674,1.006399,-7.03182E-05,0.000319107,0.999381391,0.993895955,1.004897,0.000241007,0.000207618,1.004589633,0.996852414,1.012387,0.000327906,0.001609763,1.000393565,0.996613073,1.004188
Age 60+All,-0.000339247,0.001811058,0.999491259,0.994183601,1.004827,-0.000203051,0.000318428,0.998214748,0.992747338,1.003712,0.000130247,0.000205818,1.00247775,0.994823479,1.010191,-0.000623101,0.001616119,0.999252558,0.995461497,1.003058
Age 60+ Female,0.002902457,0.002240459,1.004363177,0.997769228,1.011001,0.000422985,0.000394336,1.003729205,0.996925494,1.010579,0.000265373,0.000254535,1.005054814,0.995573015,1.014627,0.00160273,0.001995653,1.001925127,0.997233334,1.006639
Age 60+ Male,-0.00402425,0.002394015,0.993981807,0.987010325,1.001003,-0.000912007,0.000420402,0.992006462,0.98483935,0.999226,-2.35384E-05,0.000272358,0.999552871,0.989466023,1.009743,-0.003165551,0.002141546,0.996208545,0.991203342,1.001239
All: LAG 9,-0.000204276,0.001260158,0.999693632,0.995996756,1.003404,2.34764E-05,0.000220407,1.000206613,0.996411463,1.004016,-7.68137E-05,0.000143472,0.998541603,0.993220736,1.003891,0.000831853,0.001107259,1.000998722,0.998395241,1.003609
Female,0.000198396,0.001491406,1.000297639,0.995921201,1.004693,8.96715E-05,0.000261192,1.00078942,0.99629097,1.005308,-4.96256E-05,0.000169669,0.999057559,0.992764948,1.005390,0.000451514,0.001314494,1.000541963,0.997453375,1.003640
Male,-0.000698108,0.001515238,0.998953386,0.994513146,1.003413,-5.66419E-05,0.000264604,0.999501675,0.994950455,1.004074,-0.000110898,0.000172683,0.997895154,0.991498557,1.004333,0.001298931,0.001326471,1.001559933,0.998440075,1.004690
Warm All,0.001146755,0.00110322,1.001721613,0.998477825,1.004976,0.000566354,0.000240474,1.004996353,1.000836575,1.009173,-7.69582E-05,0.000107079,0.998538863,0.994565003,1.002529,-0.000632534,0.001220469,0.999241247,0.996376996,1.002114
Warm Female,0.001920936,0.001311226,1.002885559,0.999026873,1.006759,0.00072776,0.000285966,1.006424843,1.001473027,1.011401,-2.02608E-05,0.000127257,0.999615119,0.994889114,1.004364,0.000329738,0.001448998,1.000395764,0.996992175,1.003811
Warm Male,0.000192843,0.001364312,1.000289306,0.996285105,1.004310,0.00036812,0.000297333,1.00324471,0.998112835,1.008403,-0.000147001,0.000132435,0.997210878,0.992304869,1.002141,-0.001831687,0.001511174,0.997804389,0.994264207,1.001357
Cold All,-0.001744483,0.001446436,0.997386696,0.993154293,1.001637,-0.000263863,0.000210614,0.997680697,0.994063028,1.001312,-5.05668E-05,0.000226374,0.999039693,0.990653021,1.007497,0.001663112,0.001044876,1.001997727,0.999538293,1.004463
